common,strat_id,psu_id,id_code,MODE_FX,AREA_X,ST,SUB_REG,WAVE,year,month,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,tot_cat,wgt_ab1,tot_len,Landing,VAR_ID,ARX_METHOD,ALT_FLAG,fl_reg,wp_catch_precal,wp_int,wp_catch
WINTER FLOUNDER,198165368111we,1005219811107103233,1005219811107002,3,5,36,5,6,1981,11,we,8857042001,1.7446808511,0,0,2,0,0,625,1,0,0,1.7446808511,1,625,1.7446808511,198165368111we,,0,8,372.6260952,5700.0277365,5700.0277365
WINTER FLOUNDER,198165368111we,1005219811107103233,1005219811107001,3,5,36,5,6,1981,11,we,8857042001,5.2340425532,8,0,6,0,8,1905,3.1,0,0,13.234042553,3.1,1905,5.2340425532,198165368111we,,0,8,372.6260952,5700.0277365,5700.0277365
WINTER FLOUNDER,198165368111we,1005119811122103216,1005119811122002,3,5,36,5,6,1981,11,we,8857042001,0.8723404255,15,0,1,0,15,256.81668393,0.2,0,0,15.872340426,0.2,256.81668393,0.8723404255,198165368111we,,0,8,372.6260952,13650.161359,13650.161359
WINTER FLOUNDER,198165368111we,1005119811122103216,1005119811122001,3,5,36,5,6,1981,11,we,8857042001,0,15,0,0,0,15,0,0,0,0,15,0,0,0,198165368111we,,0,8,372.6260952,13650.161359,13650.161359
WINTER FLOUNDER,198165368111we,10051198111151037,1005119811115003,3,5,36,5,6,1981,11,we,8857042001,1.7446808511,1,0,2,0,1,490,0.7,0,0,2.7446808511,0.7,490,1.7446808511,198165368111we,,0,8,372.6260952,5700.0277365,5700.0277365
BLUEFISH,198165368611we,1021919811101103137,1021919811101006,6,1,36,5,6,1981,11,we,8835250101,0.4,0,0,2,0,0,1310,7.2,0,0,0.4,7.2,1310,0.4,198165368611we,,0,8,797.25950909,7162.5342473,7162.5342473
STRIPED BASS,198165368611we,1021919811101103137,1021919811101006,6,1,36,5,6,1981,11,we,8835020102,0.2,0,0,1,0,0,580,2.6,0,0,0.2,2.6,580,0.2,198165368611we,,0,8,797.25950909,7162.5342473,7162.5342473
WINDOWPANE,198165368611we,1021919811101103137,1021919811101006,6,1,36,5,6,1981,11,we,8857030401,0.2,0,0,1,0,0,255.88849777,0.2,0,0,0.2,0.2,255.88849777,0.2,198165368611we,,0,8,797.25950909,7162.5342473,7162.5342473
,198165368611wd,100611981110610358,1006119811106014,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106012,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106011,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106010,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106013,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106008,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106007,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106006,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106004,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106001,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1601.2672357,1601.2672357
,198165368612we,100511981121210358,1005119811212005,6,2,36,5,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
,198165368611wd,100611981110610358,1006119811106002,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
,198165368611wd,100611981110610358,1006119811106003,6,2,36,5,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213016,6,2,36,5,6,1981,12,we,8791030402,2,0,1,2,1,0,1163.3333333,4.8666666667,581.66666667,2.4333333333,3,7.3,1745,3,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213015,6,2,36,5,6,1981,12,we,8791030402,3,0,0,3,0,0,1990,9.2,0,0,3,9.2,1990,3,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213013,6,2,36,5,6,1981,12,we,8791030402,3,0,0,3,0,0,1447,4.3,0,0,3,4.3,1447,3,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213011,6,2,36,5,6,1981,12,we,8791030402,6,0,0,6,0,0,3704,19.318206281,0,0,6,19.318206281,3704,6,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213009,6,2,36,5,6,1981,12,we,8791030402,2,0,2,2,2,0,1438,8.589782399,1438,8.589782399,4,17.179564798,2876,4,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213008,6,2,36,5,6,1981,12,we,8791030402,1,0,2,1,2,0,581.33333333,2.4333333333,1162.6666667,4.8666666667,3,7.3,1744,3,198165368612we,,0,8,797.25950909,111.3580538,111.3580538
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213012,6,2,36,5,6,1981,12,we,8791030402,2,0,0,2,0,0,1045,3.4,0,0,2,3.4,1045,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213007,6,2,36,5,6,1981,12,we,8791030402,2,0,0,2,0,0,1034,3.1,0,0,2,3.1,1034,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213006,6,2,36,5,6,1981,12,we,8791030402,7,0,0,7,0,0,4290,17.4,0,0,7,17.4,4290,7,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213017,6,2,36,5,6,1981,12,we,8791030402,2,0,0,2,0,0,1048,3.7,0,0,2,3.7,1048,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213004,6,2,36,5,6,1981,12,we,8791030402,8,0,0,8,0,0,4675,17.7,0,0,8,17.7,4675,8,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213003,6,2,36,5,6,1981,12,we,8791030402,1,0,3,1,3,0,675.25,3.275,2025.75,9.825,4,13.1,2701,4,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1021919811213103203,1021919811213002,6,2,36,5,6,1981,12,we,8791030402,3,0,1,3,1,0,1788.3820785,6.9,596.12735951,2.3,4,9.2,2384.5094381,4,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368611wd,100611981110610358,1006119811106015,6,2,36,5,6,1981,11,wd,8791030402,1,0,0,1,0,0,430,1.6,0,0,1,1.6,430,1,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
ATLANTIC COD,198165368611wd,100611981110610358,1006119811106009,6,2,36,5,6,1981,11,wd,8791030402,2,0,0,2,0,0,1145.0379242,4.6,0,0,2,4.6,1145.0379242,2,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
ATLANTIC COD,198165368611wd,100611981110610358,1006119811106005,6,2,36,5,6,1981,11,wd,8791030402,1,0,0,1,0,0,930,10.2,0,0,1,10.2,930,1,198165368611wd,,0,8,797.25950909,1183.2344446,1183.2344446
ATLANTIC COD,198165368612we,100511981121210358,1005119811212004,6,2,36,5,6,1981,12,we,8791030402,5,0,0,5,0,0,3027.9936441,12,0,0,5,12,3027.9936441,5,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1005119811212103203,1005119811212002,6,2,36,5,6,1981,12,we,8791030402,1,0,0,1,0,0,545,2,0,0,1,2,545,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ATLANTIC COD,198165368612we,1005119811212103203,1005119811212001,6,2,36,5,6,1981,12,we,8791030402,1,0,0,1,0,0,935,8,0,0,1,8,935,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213016,6,2,36,5,6,1981,12,we,8741120101,0,0,2,0,2,0,0,0,1360,1.4,2,1.4,1360,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213011,6,2,36,5,6,1981,12,we,8741120101,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213007,6,2,36,5,6,1981,12,we,8741120101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213006,6,2,36,5,6,1981,12,we,8741120101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213004,6,2,36,5,6,1981,12,we,8741120101,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,1021919811213103203,1021919811213002,6,2,36,5,6,1981,12,we,8741120101,0,6,0,0,0,6,0,0,0,0,6,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CONGER EEL,198165368612we,100511981121210358,1005119811212004,6,2,36,5,6,1981,12,we,8741120101,1,0,0,1,0,0,540,1.3,0,0,1,1.3,540,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213015,6,2,36,5,6,1981,12,we,8839010201,0,0,1,0,1,0,0,0,220,0.3,1,0.3,220,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213017,6,2,36,5,6,1981,12,we,8839010201,0,1,2,0,2,1,0,0,420,0.4,3,0.4,420,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213016,6,2,36,5,6,1981,12,we,8839010201,0,1,5,0,5,1,0,0,1040,1.1,6,1.1,1040,5,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213013,6,2,36,5,6,1981,12,we,8839010201,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213011,6,2,36,5,6,1981,12,we,8839010201,0,0,7,0,7,0,0,0,1358,0.84,7,0.84,1358,7,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213008,6,2,36,5,6,1981,12,we,8839010201,0,7,0,0,0,7,0,0,0,0,7,0,0,0,198165368612we,,0,8,797.25950909,111.3580538,111.3580538
CUNNER,198165368612we,1021919811213103203,1021919811213007,6,2,36,5,6,1981,12,we,8839010201,0,8,0,0,0,8,0,0,0,0,8,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213006,6,2,36,5,6,1981,12,we,8839010201,0,10,0,0,0,10,0,0,0,0,10,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213004,6,2,36,5,6,1981,12,we,8839010201,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213003,6,2,36,5,6,1981,12,we,8839010201,0,4,0,0,0,4,0,0,0,0,4,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
CUNNER,198165368612we,1021919811213103203,1021919811213002,6,2,36,5,6,1981,12,we,8839010201,0,10,0,0,0,10,0,0,0,0,10,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
LONGHORN SCULPIN,198165368612we,1021919811213103203,1021919811213017,6,2,36,5,6,1981,12,we,8831022209,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
LONGHORN SCULPIN,198165368612we,1021919811213103203,1021919811213011,6,2,36,5,6,1981,12,we,8831022209,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
POLLOCK,198165368612we,100511981121210358,1005119811212004,6,2,36,5,6,1981,12,we,8791030901,10,0,0,10,0,0,4330,5,0,0,10,5,4330,10,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
POLLOCK,198165368612we,1021919811213103203,1021919811213016,6,2,36,5,6,1981,12,we,8791030901,0,0,3,0,3,0,0,0,1300,1.5,3,1.5,1300,3,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
POLLOCK,198165368612we,1021919811213103203,1021919811213007,6,2,36,5,6,1981,12,we,8791030901,0,0,1,0,1,0,0,0,435,0.5,1,0.5,435,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
POLLOCK,198165368612we,100511981121210358,1005119811212003,6,2,36,5,6,1981,12,we,8791030901,2,0,0,2,0,0,855,1,0,0,2,1,855,2,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
ROSETTE SKATE,198165368612we,1021919811213103203,1021919811213017,6,2,36,5,6,1981,12,we,8713040124,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
SEA RAVEN,198165368612we,1021919811213103203,1021919811213016,6,2,36,5,6,1981,12,we,8831021503,0,2,1,0,1,2,0,0,0,0,3,0,0,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
SEA RAVEN,198165368612we,1021919811213103203,1021919811213011,6,2,36,5,6,1981,12,we,8831021503,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
SEA RAVEN,198165368612we,1021919811213103203,1021919811213006,6,2,36,5,6,1981,12,we,8831021503,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
SEA RAVEN,198165368612we,1021919811213103203,1021919811213004,6,2,36,5,6,1981,12,we,8831021503,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
SEA RAVEN,198165368612we,1021919811213103203,1021919811213003,6,2,36,5,6,1981,12,we,8831021503,0,2,0,0,0,2,0,0,0,0,2,0,0,0,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
TAUTOG,198165368612we,1021919811213103203,1021919811213009,6,2,36,5,6,1981,12,we,8839010101,0,0,1,0,1,0,0,0,230,0.3,1,0.3,230,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
TAUTOG,198165368612we,1021919811213103203,1021919811213002,6,2,36,5,6,1981,12,we,8839010101,0,0,1,0,1,0,0,0,315,0.5,1,0.5,315,1,198165368612we,,0,8,797.25950909,74.581383891,74.581383891
BLUEFISH,198165368711we,1021919811101103137,1021919811101001,7,1,36,5,6,1981,11,we,8835250101,1,0,0,1,0,0,730,4.6,0,0,1,4.6,730,1,198165368711we,,0,8,9794.5354045,71296.162784,71296.162784
STRIPED BASS,198165368711we,1021919811101103137,1021919811101001,7,1,36,5,6,1981,11,we,8835020102,2,0,0,2,0,0,1282,6.8,0,0,2,6.8,1282,2,198165368711we,,0,8,9794.5354045,71296.162784,71296.162784
WINDOWPANE,198165368711we,1021919811101103137,1021919811101005,7,1,36,5,6,1981,11,we,8857030401,0,1,0,0,0,1,0,0,0,0,1,0,0,0,198165368711we,,0,8,9794.5354045,71296.162784,71296.162784
BLUEFISH,198165368711we,1005119811108103133,1005119811108001,7,2,36,5,6,1981,11,we,8835250101,1,0,0,1,0,0,590,1.5,0,0,1,1.5,590,1,198165368711we,,0,8,9794.5354044,90928.35589,90928.35589
,198165518711we,1015819811101119219,1015819811101001,7,5,51,5,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165518711we,,0,8,3515.5106797,61219.767837,61219.767837
,198165518711we,1015819811101119219,1015819811101002,7,5,51,5,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165518711we,,0,8,3515.5106797,61219.767837,61219.767837
,198165518711we,1015819811101119219,1015819811101003,7,5,51,5,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198165518711we,,0,8,3515.5106797,61219.767837,61219.767837
,198166128111we,10002198111229232,1000219811122017,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,10672.763761,10672.763761
,198166128111we,10002198111229232,1000219811122010,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,10672.763761,10672.763761
,198166128111we,10002198111229232,1000219811122005,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122002,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111219197,1000219811121006,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111wd,10002198111209232,1000219811120003,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,16807.620538,16807.620538
,198166128111we,100011981111511109,1000119811115008,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111wd,10002198111069232,1000219811106007,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,16807.620538,16807.620538
,198166128111wd,10002198111069232,1000219811106008,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,12365.676681,12365.676681
,198166128111wd,10002198111069232,1000219811106009,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,16807.620538,16807.620538
,198166128111wd,10002198111209232,1000219811120005,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,16807.620538,16807.620538
,198166128111wd,10002198111209232,1000219811120007,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,12365.676681,12365.676681
,198166128111wd,10002198111209232,1000219811120011,3,1,12,6,6,1981,11,wd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111wd,,0,8,1177.7730293,16807.620538,16807.620538
,198166128111we,10002198111229232,1000219811122004,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122003,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122006,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122007,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,10672.763761,10672.763761
,198166128111we,100011981111511109,1000119811115004,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122012,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122009,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128211we,10002198111229232,1000219811122015,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122018,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128112we,1000219811205111929,1000219811205008,3,1,12,6,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128112we,,0,8,1177.7730293,10672.763761,10672.763761
,198166128112we,1000219811205111929,1000219811205009,3,1,12,6,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128112we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10002198111229232,1000219811122016,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128112we,102111981121399235,1021119811213010,3,1,12,6,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128112we,,0,8,1177.7730293,27819.348742,27819.348742
,198166128112we,102111981121399235,1021119811213008,3,1,12,6,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128112we,,0,8,1177.7730293,27819.348742,27819.348742
,198166128212we,102111981121385312,1021119811213004,3,1,12,6,6,1981,12,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128212we,,0,8,4358.8734802,10672.763761,10672.763761
,198166128111we,10211198111229984,1021119811122006,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111229984,1021119811122004,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111229984,1021119811122003,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111229984,1021119811122001,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111089985,1021119811108014,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111089985,1021119811108013,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111089985,1021119811108011,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,10211198111089985,1021119811108009,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107015,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107014,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107012,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107011,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107009,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107005,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107004,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107003,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107007,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107013,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,10672.763761,10672.763761
,198166128211we,102111981110785312,1021119811107002,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128211we,102111981110785312,1021119811107001,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128211we,,0,8,4358.8734802,14506.586903,14506.586903
,198166128111we,102091981112911108,1020919811129013,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
,198166128111we,102091981112911108,1020919811129012,3,1,12,6,6,1981,11,we,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198166128111we,,0,8,1177.7730293,14506.586903,14506.586903
