"Year","season","Family","Trawls","Trawls_Efforts","fam_Wt","fam_Num","famRel_Wt","famRel_Num","famERel_Wt","famERel_Num","fam_DNAweight_Wt","fam_DNAweight_Num","fam_DNAweight_Rel_Wt","fam_DNAweight_Rel_Num","fam_DNAweight_ERel_Wt","fam_DNAweight_ERel_Num","famcatchable_Wt","famcatchable_Num","famcatchable_RelWt","famcatchable_RelNum","famcatchable_ERelWt","famcatchable_ERelNum","famcatchable_DNAweight_Wt","famcatchable_DNAweight_Num","famcatchable_DNAweight_RelWt","famcatchable_DNAweight_RelNum","famcatchable_DNAweight_ERelWt","famcatchable_DNAweight_ERelNum"
1980,"FALL","HAKE",15,23.4642983955397,297,1069,19.8,71.2666666666667,12.657527405825,45.5585750734914,112.451428571429,281.514285714286,7.49676190476191,18.767619047619,4.79244794264994,11.9975582039051,297,1069,19.8,71.2666666666667,12.657527405825,45.5585750734914,112.451428571429,281.514285714286,7.49676190476191,18.767619047619,4.79244794264994,11.9975582039051
1980,"FALL","HERRING",15,23.4642983955397,94.8,470,6.32,31.3333333333333,4.04018046488961,20.0304305748746,8.21714285714286,41.2,0.547809523809524,2.74666666666667,0.35019767983793,1.75585902060603,94.8,470,6.32,31.3333333333333,4.0401804648896,20.0304305748746,8.21714285714286,41.2,0.547809523809524,2.74666666666667,0.35019767983793,1.75585902060603
1980,"FALL","MACKEREL",15,23.4642983955397,14.9,29,0.993333333333333,1.93333333333333,0.635007267160919,1.23592018440716,14.9,29,0.993333333333333,1.93333333333333,0.635007267160919,1.23592018440716,14.9,29,0.993333333333333,1.93333333333333,0.635007267160919,1.23592018440716,14.9,29,0.993333333333333,1.93333333333333,0.635007267160919,1.23592018440716
1980,"FALL","POLLOCK",15,23.4642983955397,137,21,9.13333333333333,1.4,5.83865742288899,0.894976685260356,137,21,9.13333333333333,1.4,5.83865742288899,0.894976685260356,137,21,9.13333333333333,1.4,5.83865742288899,0.894976685260356,137,21,9.13333333333333,1.4,5.83865742288899,0.894976685260356
1980,"FALL","SAND LANCE",15,23.4642983955397,54.7,5234,3.64666666666667,348.933333333333,2.33120117541626,223.062284316795,54.7,5234,3.64666666666667,348.933333333333,2.33120117541626,223.062284316795,54.7,5234,3.64666666666667,348.933333333333,2.33120117541626,223.062284316795,54.7,5234,3.64666666666667,348.933333333333,2.33120117541626,223.062284316795
1981,"SPRING","BUTTERFISH",16,25.0285849552423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,"SPRING","HAKE",16,25.0285849552423,368.5,896,23.03125,56,14.723165558859,35.7990674104142,121.917142857143,225.571428571429,7.61982142857143,14.0982142857143,4.87111608887049,9.01255220679912,368.5,896,23.03125,56,14.723165558859,35.7990674104142,121.917142857143,225.571428571429,7.61982142857143,14.0982142857143,4.87111608887049,9.01255220679912
1981,"SPRING","HERRING",16,25.0285849552423,9.9,89,0.61875,5.5625,0.395547731432032,3.55593415125766,7.34,72.5428571428571,0.45875,4.53392857142857,0.293264681687991,2.89840026004597,9.9,89,0.61875,5.5625,0.395547731432032,3.55593415125766,7.34,72.5428571428571,0.45875,4.53392857142857,0.293264681687991,2.89840026004597
1981,"SPRING","MACKEREL",16,25.0285849552423,2.2,3,0.1375,0.1875,0.0878994958737849,0.119862948918798,2.2,3,0.1375,0.1875,0.0878994958737849,0.119862948918798,2.2,3,0.1375,0.1875,0.0878994958737849,0.119862948918798,2.2,3,0.1375,0.1875,0.0878994958737849,0.119862948918798
1981,"SPRING","POLLOCK",16,25.0285849552423,68.8,164,4.3,10.25,2.74885696187109,6.5525078742276,68.8,164,4.3,10.25,2.74885696187109,6.5525078742276,68.8,164,4.3,10.25,2.74885696187109,6.5525078742276,68.8,164,4.3,10.25,2.74885696187109,6.5525078742276
1981,"SPRING","SAND LANCE",16,25.0285849552423,199,30066,12.4375,1879.125,7.95090894494691,1201.26647406419,199,30066,12.4375,1879.125,7.95090894494691,1201.26647406419,199,30066,12.4375,1879.125,7.95090894494691,1201.26647406419,199,30066,12.4375,1879.125,7.95090894494691,1201.26647406419
1981,"FALL","BUTTERFISH",20,32.097631728873,4,66,0.2,3.3,0.124619786088512,2.05622647046045,4,66,0.2,3.3,0.124619786088512,2.05622647046045,4,66,0.2,3.3,0.124619786088512,2.05622647046045,4,66,0.2,3.3,0.124619786088512,2.05622647046045
1981,"FALL","HAKE",20,32.097631728873,304.6,975,15.23,48.75,9.48979671064021,30.3760728590749,129.914285714286,301.057142857143,6.49571428571429,15.0528571428571,4.04747262388904,9.37941918581895,304.6,975,15.23,48.75,9.48979671064021,30.3760728590749,129.914285714286,301.057142857143,6.49571428571429,15.0528571428571,4.04747262388904,9.37941918581895
1981,"FALL","HERRING",20,32.097631728873,71.8,408,3.59,20.4,2.23692516028879,12.7112181810282,6.79428571428571,37.7142857142857,0.339714285714286,1.88571428571429,0.21167560808463,1.17498655454883,71.8,408,3.59,20.4,2.23692516028879,12.7112181810282,6.79428571428571,37.7142857142857,0.339714285714286,1.88571428571429,0.21167560808463,1.17498655454883
1981,"FALL","MACKEREL",20,32.097631728873,29,43,1.45,2.15,0.903493449141714,1.33966270045151,29,43,1.45,2.15,0.903493449141714,1.33966270045151,29,43,1.45,2.15,0.903493449141714,1.33966270045151,29,43,1.45,2.15,0.903493449141714,1.33966270045151
1981,"FALL","POLLOCK",20,32.097631728873,35.3,14,1.765,0.7,1.09976961223112,0.436169251309793,35.3,14,1.765,0.7,1.09976961223112,0.436169251309793,35.3,14,1.765,0.7,1.09976961223112,0.436169251309793,35.3,14,1.765,0.7,1.09976961223112,0.436169251309793
1981,"FALL","SAND LANCE",20,32.097631728873,0.7,73,0.035,3.65,0.0218084625654896,2.27431109611535,0.7,73,0.035,3.65,0.0218084625654896,2.27431109611535,0.7,73,0.035,3.65,0.0218084625654896,2.27431109611535,0.7,73,0.035,3.65,0.0218084625654896,2.27431109611535
1982,"SPRING","BUTTERFISH",18,29.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"SPRING","HAKE",18,29.925,167.6,716,9.31111111111111,39.7777777777778,5.60066833751044,23.9264828738513,50.4942857142857,150.114285714286,2.8052380952381,8.33968253968254,1.68736126029359,5.01635039980905,167.6,716,9.31111111111111,39.7777777777778,5.60066833751044,23.9264828738513,50.4942857142857,150.114285714286,2.8052380952381,8.33968253968254,1.68736126029359,5.01635039980905
1982,"SPRING","HERRING",18,29.925,13.8,81,0.766666666666667,4.5,0.461152882205514,2.70676691729323,4.01714285714286,17.9142857142857,0.223174603174603,0.995238095238095,0.134240362811791,0.598639455782313,13.8,81,0.766666666666667,4.5,0.461152882205514,2.70676691729323,4.01714285714286,17.9142857142857,0.223174603174603,0.995238095238095,0.134240362811791,0.598639455782313
1982,"SPRING","MACKEREL",18,29.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,"SPRING","POLLOCK",18,29.925,27.1,10,1.50555555555556,0.555555555555556,0.905597326649958,0.334168755221387,27.1,10,1.50555555555556,0.555555555555556,0.905597326649958,0.334168755221387,27.1,10,1.50555555555556,0.555555555555556,0.905597326649958,0.334168755221387,27.1,10,1.50555555555556,0.555555555555556,0.905597326649958,0.334168755221387
1982,"SPRING","SAND LANCE",18,29.925,0.8,45,0.0444444444444444,2.5,0.0267335004177109,1.50375939849624,0.8,45,0.0444444444444444,2.5,0.0267335004177109,1.50375939849624,0.8,45,0.0444444444444444,2.5,0.0267335004177109,1.50375939849624,0.8,45,0.0444444444444444,2.5,0.0267335004177109,1.50375939849624
1982,"FALL","BUTTERFISH",16,27.8833333333333,18.9,144,1.18125,9,0.677824267782427,5.16437537358039,18.9,144,1.18125,9,0.677824267782427,5.16437537358039,18.9,144,1.18125,9,0.677824267782427,5.16437537358039,18.9,144,1.18125,9,0.677824267782427,5.16437537358039
1982,"FALL","HAKE",16,27.8833333333333,161.9,944,10.11875,59,5.80633592349074,33.8553496712493,57.4342857142857,232.628571428571,3.58964285714286,14.5392857142857,2.05980701904193,8.34292545470071,161.9,944,10.11875,59,5.80633592349074,33.8553496712493,57.4342857142857,232.628571428571,3.58964285714286,14.5392857142857,2.05980701904193,8.34292545470071
1982,"FALL","HERRING",16,27.8833333333333,22.3,133,1.39375,8.3125,0.799760908547519,4.76987447698745,15.9914285714286,79.9714285714286,0.999464285714286,4.99821428571429,0.573512082657331,2.8680727521134,22.3,133,1.39375,8.3125,0.799760908547519,4.76987447698745,15.9914285714286,79.9714285714286,0.999464285714286,4.99821428571429,0.573512082657331,2.8680727521134
1982,"FALL","MACKEREL",16,27.8833333333333,22.6,37,1.4125,2.3125,0.810520023909145,1.32695756126718,22.6,37,1.4125,2.3125,0.810520023909145,1.32695756126718,22.6,37,1.4125,2.3125,0.810520023909145,1.32695756126718,22.6,37,1.4125,2.3125,0.810520023909145,1.32695756126718
1982,"FALL","POLLOCK",16,27.8833333333333,53.1,24,3.31875,1.5,1.90436341900777,0.860729228930066,53.1,24,3.31875,1.5,1.90436341900777,0.860729228930066,53.1,24,3.31875,1.5,1.90436341900777,0.860729228930066,53.1,24,3.31875,1.5,1.90436341900777,0.860729228930066
1982,"FALL","SAND LANCE",16,27.8833333333333,219.6,26155,13.725,1634.6875,7.8756724447101,938.015540944411,219.6,26155,13.725,1634.6875,7.8756724447101,938.015540944411,219.6,26155,13.725,1634.6875,7.8756724447101,938.015540944411,219.6,26155,13.725,1634.6875,7.8756724447101,938.015540944411
1983,"SPRING","BUTTERFISH",17,29.1083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"SPRING","HAKE",17,29.1083333333333,179.3,912,10.5470588235294,53.6470588235294,6.1597480675637,31.3312338963642,38.16,191.171428571429,2.24470588235294,11.2453781512605,1.31096478671629,6.56758414788761,179.3,912,10.5470588235294,53.6470588235294,6.1597480675637,31.3312338963642,38.16,191.171428571429,2.24470588235294,11.2453781512605,1.31096478671629,6.56758414788761
1983,"SPRING","HERRING",17,29.1083333333333,8.6,66,0.505882352941176,3.88235294117647,0.295448038935013,2.26739192671056,3.84571428571429,23.0285714285714,0.226218487394958,1.3546218487395,0.132117295816122,0.791133286982127,8.6,66,0.505882352941176,3.88235294117647,0.295448038935013,2.26739192671056,3.84571428571429,23.0285714285714,0.226218487394958,1.3546218487395,0.132117295816122,0.791133286982127
1983,"SPRING","MACKEREL",17,29.1083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"SPRING","POLLOCK",17,29.1083333333333,3.9,41,0.229411764705882,2.41176470588235,0.133982250214715,1.40853134841111,3.9,41,0.229411764705882,2.41176470588235,0.133982250214715,1.40853134841111,3.9,41,0.229411764705882,2.41176470588235,0.133982250214715,1.40853134841111,3.9,41,0.229411764705882,2.41176470588235,0.133982250214715,1.40853134841111
1983,"SPRING","SAND LANCE",17,29.1083333333333,0,15,0,0.882352941176471,0,0.515316346979674,0,15,0,0.882352941176471,0,0.515316346979674,0,15,0,0.882352941176471,0,0.515316346979674,0,15,0,0.882352941176471,0,0.515316346979674
1983,"FALL","BUTTERFISH",22,37.975,12.1,231,0.55,10.5,0.318630678077683,6.08294930875576,12.1,231,0.55,10.5,0.318630678077683,6.08294930875576,12.1,231,0.55,10.5,0.318630678077683,6.08294930875576,12.1,231,0.55,10.5,0.318630678077683,6.08294930875576
1983,"FALL","HAKE",22,37.975,825.6,3569,37.5272727272727,162.227272727273,21.7406188281764,93.982883475971,290.848571428571,760.657142857143,13.2203896103896,34.5753246753247,7.65894855638108,20.030471174645,825.6,3569,37.5272727272727,162.227272727273,21.7406188281764,93.982883475971,290.848571428571,760.657142857143,13.2203896103896,34.5753246753247,7.65894855638108,20.030471174645
1983,"FALL","HERRING",22,37.975,16.9,132,0.768181818181818,6,0.445029624753127,3.47597103357472,5.28857142857143,28.6857142857143,0.24038961038961,1.3038961038961,0.139264553747766,0.755384181322298,16.9,132,0.768181818181818,6,0.445029624753127,3.47597103357472,5.28857142857143,28.6857142857143,0.24038961038961,1.3038961038961,0.139264553747766,0.755384181322298
1983,"FALL","MACKEREL",22,37.975,20.1,27,0.913636363636364,1.22727272727273,0.529295589203423,0.710994075049375,20.1,27,0.913636363636364,1.22727272727273,0.529295589203423,0.710994075049375,20.1,27,0.913636363636364,1.22727272727273,0.529295589203423,0.710994075049375,20.1,27,0.913636363636364,1.22727272727273,0.529295589203423,0.710994075049375
1983,"FALL","POLLOCK",22,37.975,285.3,116,12.9681818181818,5.27272727272727,7.51283739302172,3.05464121132324,285.3,116,12.9681818181818,5.27272727272727,7.51283739302172,3.05464121132324,285.3,116,12.9681818181818,5.27272727272727,7.51283739302172,3.05464121132324,285.3,116,12.9681818181818,5.27272727272727,7.51283739302172,3.05464121132324
1983,"FALL","SAND LANCE",22,37.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"SPRING","BUTTERFISH",21,36.5583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"SPRING","HAKE",21,36.5583333333333,111.5,422,5.30952380952381,20.0952380952381,3.04992021882836,11.5431958057898,28.6371428571429,80.7142857142857,1.36367346938776,3.84353741496599,0.783327363313687,2.20782181119542,111.5,422,5.30952380952381,20.0952380952381,3.04992021882836,11.5431958057898,28.6371428571429,80.7142857142857,1.36367346938776,3.84353741496599,0.783327363313687,2.20782181119542
1984,"SPRING","HERRING",21,36.5583333333333,45.4,747,2.16190476190476,35.5714285714286,1.24185092318213,20.4330977889218,38.0857142857143,469.971428571429,1.81360544217687,22.3795918367347,1.04177928294637,12.8553844149923,45.4,747,2.16190476190476,35.5714285714286,1.24185092318213,20.4330977889218,38.0857142857143,469.971428571429,1.81360544217687,22.3795918367347,1.04177928294637,12.8553844149923
1984,"SPRING","MACKEREL",21,36.5583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"SPRING","POLLOCK",21,36.5583333333333,29,34,1.38095238095238,1.61904761904762,0.793252792341008,0.930020515158423,29,34,1.38095238095238,1.61904761904762,0.793252792341008,0.930020515158423,29,34,1.38095238095238,1.61904761904762,0.793252792341008,0.930020515158423,29,34,1.38095238095238,1.61904761904762,0.793252792341008,0.930020515158423
1984,"SPRING","SAND LANCE",21,36.5583333333333,0,6,0,0.285714285714286,0,0.164121267380898,0,6,0,0.285714285714286,0,0.164121267380898,0,6,0,0.285714285714286,0,0.164121267380898,0,6,0,0.285714285714286,0,0.164121267380898
1984,"FALL","BUTTERFISH",15,26.25,1.1,15,0.0733333333333333,1,0.0419047619047619,0.571428571428571,1.1,15,0.0733333333333333,1,0.0419047619047619,0.571428571428571,1.1,15,0.0733333333333333,1,0.0419047619047619,0.571428571428571,1.1,15,0.0733333333333333,1,0.0419047619047619,0.571428571428571
1984,"FALL","HAKE",15,26.25,346.4,896,23.0933333333333,59.7333333333333,13.1961904761905,34.1333333333333,105.485714285714,177.171428571429,7.03238095238095,11.8114285714286,4.01850340136054,6.74938775510204,346.4,896,23.0933333333333,59.7333333333333,13.1961904761905,34.1333333333333,105.485714285714,177.171428571429,7.03238095238095,11.8114285714286,4.01850340136054,6.74938775510204
1984,"FALL","HERRING",15,26.25,43.4,174,2.89333333333333,11.6,1.65333333333333,6.62857142857143,38.6457142857143,152.971428571429,2.57638095238095,10.1980952380952,1.47221768707483,5.82748299319728,43.4,174,2.89333333333333,11.6,1.65333333333333,6.62857142857143,38.6457142857143,152.971428571429,2.57638095238095,10.1980952380952,1.47221768707483,5.82748299319728
1984,"FALL","MACKEREL",15,26.25,0.3,1,0.02,0.0666666666666667,0.0114285714285714,0.0380952380952381,0.3,1,0.02,0.0666666666666667,0.0114285714285714,0.0380952380952381,0.3,1,0.02,0.0666666666666667,0.0114285714285714,0.0380952380952381,0.3,1,0.02,0.0666666666666667,0.0114285714285714,0.0380952380952381
1984,"FALL","POLLOCK",15,26.25,16.3,15,1.08666666666667,1,0.620952380952381,0.571428571428571,16.3,15,1.08666666666667,1,0.620952380952381,0.571428571428571,16.3,15,1.08666666666667,1,0.620952380952381,0.571428571428571,16.3,15,1.08666666666667,1,0.620952380952381,0.571428571428571
1984,"FALL","SAND LANCE",15,26.25,0,2,0,0.133333333333333,0,0.0761904761904762,0,2,0,0.133333333333333,0,0.0761904761904762,0,2,0,0.133333333333333,0,0.0761904761904762,0,2,0,0.133333333333333,0,0.0761904761904762
1985,"SPRING","BUTTERFISH",18,29.8083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,"SPRING","HAKE",18,29.8083333333333,59.4,281,3.3,15.6111111111111,1.99273133911099,9.42689404528935,10.1771428571429,46.8,0.565396825396825,2.6,0.341419385758217,1.57003075202684,59.4,281,3.3,15.6111111111111,1.99273133911099,9.42689404528935,10.1771428571429,46.8,0.565396825396825,2.6,0.341419385758217,1.57003075202684
1985,"SPRING","HERRING",18,29.8083333333333,82.2,551,4.56666666666667,30.6111111111111,2.75761811573945,18.4847637685211,76.6228571428571,444.028571428571,4.2568253968254,24.668253968254,2.57051799193259,14.8961220496026,82.2,551,4.56666666666667,30.6111111111111,2.75761811573945,18.4847637685211,76.6228571428571,444.028571428571,4.2568253968254,24.668253968254,2.57051799193259,14.8961220496026
1985,"SPRING","MACKEREL",18,29.8083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,"SPRING","POLLOCK",18,29.8083333333333,2.1,4,0.116666666666667,0.222222222222222,0.0704500978473581,0.134190662566396,2.1,4,0.116666666666667,0.222222222222222,0.0704500978473581,0.134190662566396,2.1,4,0.116666666666667,0.222222222222222,0.0704500978473581,0.134190662566396,2.1,4,0.116666666666667,0.222222222222222,0.0704500978473581,0.134190662566396
1985,"SPRING","SAND LANCE",18,29.8083333333333,0,1,0,0.0555555555555556,0,0.0335476656415991,0,1,0,0.0555555555555556,0,0.0335476656415991,0,1,0,0.0555555555555556,0,0.0335476656415991,0,1,0,0.0555555555555556,0,0.0335476656415991
1985,"FALL","BUTTERFISH",18,28.5833333333333,11.9,219,0.661111111111111,12.1666666666667,0.416326530612245,7.66180758017493,11.9,219,0.661111111111111,12.1666666666667,0.416326530612245,7.66180758017493,11.9,219,0.661111111111111,12.1666666666667,0.416326530612245,7.66180758017493,11.9,219,0.661111111111111,12.1666666666667,0.416326530612245,7.66180758017493
1985,"FALL","HAKE",18,28.5833333333333,372.6,1645,20.7,91.3888888888889,13.0355685131195,57.5510204081633,93.5342857142857,355.228571428571,5.19634920634921,19.7349206349206,3.27233652644731,12.4278217409413,372.6,1645,20.7,91.3888888888889,13.0355685131195,57.5510204081633,93.5342857142857,355.228571428571,5.19634920634921,19.7349206349206,3.27233652644731,12.4278217409413
1985,"FALL","HERRING",18,28.5833333333333,188,1061,10.4444444444444,58.9444444444444,6.57725947521866,37.1195335276968,105.531428571429,513.342857142857,5.86285714285714,28.5190476190476,3.69206164098292,17.9595168679717,188,1061,10.4444444444444,58.9444444444444,6.57725947521866,37.1195335276968,105.531428571429,513.342857142857,5.86285714285714,28.5190476190476,3.69206164098292,17.9595168679717
1985,"FALL","MACKEREL",18,28.5833333333333,271.2,872,15.0666666666667,48.4444444444444,9.48804664723032,30.5072886297376,271.2,872,15.0666666666667,48.4444444444444,9.48804664723032,30.5072886297376,271.2,872,15.0666666666667,48.4444444444444,9.48804664723032,30.5072886297376,271.2,872,15.0666666666667,48.4444444444444,9.48804664723032,30.5072886297376
1985,"FALL","POLLOCK",18,28.5833333333333,50.3,108,2.79444444444444,6,1.7597667638484,3.77842565597668,50.3,108,2.79444444444444,6,1.7597667638484,3.77842565597668,50.3,108,2.79444444444444,6,1.7597667638484,3.77842565597668,50.3,108,2.79444444444444,6,1.7597667638484,3.77842565597668
1985,"FALL","SAND LANCE",18,28.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"SPRING","BUTTERFISH",18,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"SPRING","HAKE",18,31.5,185.4,2007,10.3,111.5,5.88571428571429,63.7142857142857,55.6571428571429,415.657142857143,3.09206349206349,23.0920634920635,1.76689342403628,13.1954648526077,185.4,2007,10.3,111.5,5.88571428571429,63.7142857142857,55.6571428571429,415.657142857143,3.09206349206349,23.0920634920635,1.76689342403628,13.1954648526077
1986,"SPRING","HERRING",18,31.5,85.3,575,4.73888888888889,31.9444444444444,2.70793650793651,18.2539682539683,78.7171428571428,497.285714285714,4.3731746031746,27.6269841269841,2.49895691609977,15.7868480725624,85.3,575,4.73888888888889,31.9444444444444,2.70793650793651,18.2539682539683,78.7171428571428,497.285714285714,4.3731746031746,27.6269841269841,2.49895691609977,15.7868480725624
1986,"SPRING","MACKEREL",18,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"SPRING","POLLOCK",18,31.5,33.3,26,1.85,1.44444444444444,1.05714285714286,0.825396825396825,33.3,26,1.85,1.44444444444444,1.05714285714286,0.825396825396825,33.3,26,1.85,1.44444444444444,1.05714285714286,0.825396825396825,33.3,26,1.85,1.44444444444444,1.05714285714286,0.825396825396825
1986,"SPRING","SAND LANCE",18,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"FALL","BUTTERFISH",18,29.925,35,577,1.94444444444444,32.0555555555556,1.16959064327485,19.281537176274,35,577,1.94444444444444,32.0555555555556,1.16959064327485,19.281537176274,35,577,1.94444444444444,32.0555555555556,1.16959064327485,19.281537176274,35,577,1.94444444444444,32.0555555555556,1.16959064327485,19.281537176274
1986,"FALL","HAKE",18,29.925,377.9,1431,20.9944444444444,79.5,12.6282372598162,47.8195488721804,130.751428571429,374.514285714286,7.26396825396825,20.8063492063492,4.36930421291324,12.515097266977,377.9,1431,20.9944444444444,79.5,12.6282372598162,47.8195488721804,130.751428571429,374.514285714286,7.26396825396825,20.8063492063492,4.36930421291324,12.515097266977
1986,"FALL","HERRING",18,29.925,36.5,221,2.02777777777778,12.2777777777778,1.21971595655806,7.38512949039265,22.3285714285714,121.342857142857,1.24047619047619,6.74126984126984,0.746151092015754,4.05489915264351,36.5,221,2.02777777777778,12.2777777777778,1.21971595655806,7.38512949039265,22.3285714285714,121.342857142857,1.24047619047619,6.74126984126984,0.746151092015754,4.05489915264351
1986,"FALL","MACKEREL",18,29.925,15.3,34,0.85,1.88888888888889,0.511278195488722,1.13617376775272,15.3,34,0.85,1.88888888888889,0.511278195488722,1.13617376775272,15.3,34,0.85,1.88888888888889,0.511278195488722,1.13617376775272,15.3,34,0.85,1.88888888888889,0.511278195488722,1.13617376775272
1986,"FALL","POLLOCK",18,29.925,25.8,23,1.43333333333333,1.27777777777778,0.862155388471178,0.76858813700919,25.8,23,1.43333333333333,1.27777777777778,0.862155388471178,0.76858813700919,25.8,23,1.43333333333333,1.27777777777778,0.862155388471178,0.76858813700919,25.8,23,1.43333333333333,1.27777777777778,0.862155388471178,0.76858813700919
1986,"FALL","SAND LANCE",18,29.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"SPRING","BUTTERFISH",14,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"SPRING","HAKE",14,24.5,110.3,622,7.87857142857143,44.4285714285714,4.50204081632653,25.3877551020408,36.0571428571429,130.285714285714,2.57551020408163,9.30612244897959,1.47172011661808,5.31778425655977,110.3,622,7.87857142857143,44.4285714285714,4.50204081632653,25.3877551020408,36.0571428571429,130.285714285714,2.57551020408163,9.30612244897959,1.47172011661808,5.31778425655977
1987,"SPRING","HERRING",14,24.5,21,238,1.5,17,0.857142857142857,9.71428571428571,16.7028571428571,167.6,1.1930612244898,11.9714285714286,0.681749271137026,6.84081632653061,21,238,1.5,17,0.857142857142857,9.71428571428571,16.7028571428571,167.6,1.1930612244898,11.9714285714286,0.681749271137026,6.84081632653061
1987,"SPRING","MACKEREL",14,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"SPRING","POLLOCK",14,24.5,34.2,112,2.44285714285714,8,1.39591836734694,4.57142857142857,34.2,112,2.44285714285714,8,1.39591836734694,4.57142857142857,34.2,112,2.44285714285714,8,1.39591836734694,4.57142857142857,34.2,112,2.44285714285714,8,1.39591836734694,4.57142857142857
1987,"SPRING","SAND LANCE",14,24.5,0,2,0,0.142857142857143,0,0.0816326530612245,0,2,0,0.142857142857143,0,0.0816326530612245,0,2,0,0.142857142857143,0,0.0816326530612245,0,2,0,0.142857142857143,0,0.0816326530612245
1987,"FALL","BUTTERFISH",23,39.0891666666667,0.1,1,0.00434782608695652,0.0434782608695652,0.00255825356556591,0.0255825356556591,0.1,1,0.00434782608695652,0.0434782608695652,0.00255825356556591,0.0255825356556591,0.1,1,0.00434782608695652,0.0434782608695652,0.00255825356556591,0.0255825356556591,0.1,1,0.00434782608695652,0.0434782608695652,0.00255825356556591,0.0255825356556591
1987,"FALL","HAKE",23,39.0891666666667,380,1320,16.5217391304348,57.3913043478261,9.72136354915045,33.76894706547,126.497142857143,308.142857142857,5.49987577639752,13.3975155279503,3.23611766748186,7.8830756298938,380,1320,16.5217391304348,57.3913043478261,9.72136354915045,33.76894706547,126.497142857143,308.142857142857,5.49987577639752,13.3975155279503,3.23611766748186,7.8830756298938
1987,"FALL","HERRING",23,39.0891666666667,228.1,1414,9.91739130434783,61.4782608695652,5.83537638305583,36.1737054171019,222.797142857143,1387.48571428571,9.68683229813665,60.3254658385093,5.69971585112182,35.4954027574319,228.1,1414,9.91739130434783,61.4782608695652,5.83537638305583,36.1737054171019,222.797142857143,1387.48571428571,9.68683229813665,60.3254658385093,5.69971585112182,35.4954027574319
1987,"FALL","MACKEREL",23,39.0891666666667,8.1,129,0.352173913043478,5.60869565217391,0.207218538810838,3.30014709958002,8.1,129,0.352173913043478,5.60869565217391,0.207218538810838,3.30014709958002,8.1,129,0.352173913043478,5.60869565217391,0.207218538810838,3.30014709958002,8.1,129,0.352173913043478,5.60869565217391,0.207218538810838,3.30014709958002
1987,"FALL","POLLOCK",23,39.0891666666667,21.3,26,0.926086956521739,1.1304347826087,0.544908009465538,0.665145927047136,21.3,26,0.926086956521739,1.1304347826087,0.544908009465538,0.665145927047136,21.3,26,0.926086956521739,1.1304347826087,0.544908009465538,0.665145927047136,21.3,26,0.926086956521739,1.1304347826087,0.544908009465538,0.665145927047136
1987,"FALL","SAND LANCE",23,39.0891666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"SPRING","BUTTERFISH",19,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"SPRING","HAKE",19,33.25,93.6,445,4.92631578947368,23.4210526315789,2.81503759398496,13.3834586466165,20.7171428571429,94.5714285714286,1.09037593984962,4.97744360902256,0.623071965628357,2.84425349087003,93.6,445,4.92631578947368,23.4210526315789,2.81503759398496,13.3834586466165,20.7171428571429,94.5714285714286,1.09037593984962,4.97744360902256,0.623071965628357,2.84425349087003
